TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
a_a005150,티볼리빌 캠핑 장소,0,2,,티볼리빌,경기 포천시 내촌면 금강로2110번길 88-13 티볼리빌,,,,,1,210000,티볼리빌 캠핑 장소,4165032000
a_a013687,영화 티켓 2매,2,2,,CGV 수원,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2022-10-23 00:00:00.000,1,30000,리멤버 영화관람권,
a_a015096,식품,0,2,,짱떡볶이,,,,,,3,17000,가는도중에 먹을 간식,4136010200
a_a006030,숙소와 체험관람 카페,1,3,1168119948,한국정보통신㈜,서울 중구 세종대로 39,서울 중구 남대문로4가 45,2005001,1114011700,2022-10-05 15:36:00.000,1,182000,,
a_a013996,생수,1,2,,GS25,,,,,2022-10-29 14:13:00.000,1,1800,,
b_b015583,안성팜랜드 입장권,0,2,,안성팜랜드,,,,,,1,24000,안성팜랜드 입장권,4155025023
a_a001208,식품,0,2,,GS25벨섬시티점,,,,,,1,11000,맥주,4111313500
a_a007220,식품,3,2,2734300148,파주닭국수,경기 파주시 새꽃로 307,경기 파주시 아동동 143-17,3206045,4148010200,2022-10-22 17:00:00.000,1,21000,,
a_a008059,어린이박물관 입장권,1,4,,경기북부어린이박물관 ,경기 동두천시 평화로2910번길 46,,4367186,4125010900,2022-11-02 00:00:00.000,1,8000,다자녀 가족/4명,
a_a000825,식품,0,4,,과천식자재마트,,,,,,1,5600,햇반;카레,4129010800
d_d004095,유자주,1,1,1048656057,주식회사 오티디코퍼레이션,서울 영등포구 영중로 15,,3118024,1156010500,2022-10-21 20:06:00.000,1,15100,띵굴다이닝,
a_a000673,음료,1,2,7904800589,금천가산점,서울 금천구 가산로 115,서울 금천구 가산동 152-11,3117003,1154510100,2022-08-20 12:24:00.000,1,5400,(ICE)아메리카노;(ICE)바닐라라떼,
a_a005258,화담숲 입장권,1,2,,한국정보통신-화담숲,서울 중구 세종대로 39,,2005001,1114011700,2022-09-27 11:14:00.000,1,18000,,
a_a000184,와인,0,4,,,,,,,,,0,,
a_a001082,잡화,1,2,5070470801,덤핑창고,서울 강북구 삼양로 313,서울 강북구 수유동 472-246,3005041,1130510300,2022-08-27 12:15:00.000,1,69750,겉옷;긴바지,
a_a006360,피크닉매트,0,1,2138152063,주식회사 아성다이소,,,,,,1,3000,피크닉매트,2820010100
a_a010152,츄리닝,1,1,6058154130,(주)슈랜드,부산 부산진구 중앙대로692번길 31,부산 부산진구 부전동 172-5,4187689,2623010300,2022-10-22 13:46:00.000,1,142400,나이키 여성 스포츠티셔츠,
c_c005398,테르메덴 풀앤스파 입장권,1,1,,테르메덴,경기 이천시 모가면 사실로 984,,3012065,4150036029,2022-09-30 21:28:00.000,1,22900,[특가][미들시즌]테르메덴 풀앤스파,
a_a002075,러브썸 페스티벌 공연 티켓,1,2,2298137000,예스이십사(주),서울 영등포구 은행로 11,서울 영등포구 여의도동 15-15,3118025,1156011000,2022-07-25 00:00:00.000,3,182000,2022LOVESOME[보통의언어들],
a_a000440,식품,1,4,3370801663,고봉민김밥,서울 강남구 헌릉로569길 9,,4166875,1168011100,2022-08-20 13:14:00.000,1,7000,김밥,
a_a007089,식사비,1,2,1818802057,(주)빅쭌부대찌개청북점,경기 평택시 청북읍 신포길 105,경기 평택시 청북읍 현곡리 342-5,4364399,4122025921,2022-10-10 14:10:00.000,1,20000,부대찌개,
a_a003128,식품,5,4,,라화쿵부 마라탕,경기 수원시 영통구 아주로 10,,3176009,4111710200,2022-10-02 18:34:00.000,1,36500,마라탕 소(500G);마라상궈 소(500G);계란볶음밥;배달팁,
a_a000535,식품,0,4,,이마트,,,,,,4,80000,음식,4137010300
a_a004838,에버랜드입장권,0,4,,에버랜드,,,,,,1,120000,에버랜드입장권,4146125000
a_a000664,식품,0,3,,홈플러스 익스프레스,,,,,,3,19180,컵라면;와인;음료수,4128710100
a_a006005,김밥,1,2,,오늘애김밥,경기 성남시 수정구 위례동로 153,경기 성남시 수정구 창곡동 513,3202060,4113110800,2022-10-23 10:22:00.000,1,8300,,
a_a004939,과일;야채,1,6,1939801273,우리농산물유통센터,서울 노원구 동일로 1426,서울 노원구 상계동 693,3000001,1135010500,2022-10-21 17:42:00.000,1,30500,야채1000;야채2000;야채류;청과류,
a_a001152,식품,0,2,,이마트 창동점,,,,,,1,66710,술;라면;음료;야채;바지락;순두부;버터;무말랭이;베이컨,1132010700
a_a002927,식품,1,4,2068650913,(주)이마트,인천 연수구 경원대로 184,,2008007,2818510500,2022-09-30 20:55:00.000,1,65130,부식;잡화;스낵;음료,
a_a007347,미용실 예약금(영수증에는 상품권으로 표기),1,1,1933501093,로위,서울 서대문구 신촌로 77,서울 서대문구 창천동 72-3,3005057,1141011600,2022-10-14 14:13:00.000,1,80000,[유림]세팅.유림;[유림]여성.유림,
a_a005744,식품,0,2,,롯데몰 수지점,,,,,,1,83450,오뎅;전복;치즈;막걸리,4146510600
a_a004093,식재료,1,4,4118601799,토스페이먼츠주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2022-09-30 21:20:00.000,1,81074,상온;냉동,
a_a013874,식품,0,5,,이마트 여의도점,,,,,,1,74520,삼겹살 와인 햇반 쌈,1156011000
a_a000588,잡화,1,4,2018602357,(주)아이앤유앤아이,,,,,2022-08-17 12:08:00.000,3,110600,커플잠옷,
a_a018002,연극공연 티켓,1,1,1058789446,(주)타임티켓,서울 금천구 가산디지털1로 205-27,서울 금천구 가산동 459-7,3117001,1154510100,2022-11-10 13:25:00.000,1,10800,언플러그드,
a_a000902,식품,0,3,,코스트코,,,,,,1,300000,고기등,1156012500
a_a000885,삼겹살,1,2,1139015381,육영한우백화점,서울 구로구 구로동로26길 101,서울 구로구 구로동 313-73,4148214,1153010200,2022-09-07 14:16:00.000,3,41000,,
a_a005496,주유비,1,2,5168500991,선천주유소,서울 서초구 동작대로 206,서울 서초구 방배동 765-8,2005009,1165010100,2022-10-11 07:07:00.000,1,16910,주유비,
a_a017939,김밥,0,4,,소담꼬마김밥,,,,,,1,36000,김밥,4413310800
a_a001052,식품,1,4,5625600581,포정,서울 중랑구 면목로56길 22,서울 중랑구 면목동 428-3,4118232,1126010100,2022-08-24 21:41:00.000,1,130000,고기,
a_a006709,주유비,1,3,1088512151,현대오일뱅크(주)직영동작주유소,서울 동작구 상도로 403,서울 동작구 상도동 121-21,3119005,1159010200,2022-10-10 10:54:00.000,1,20000,주유비,
a_a001694,식품,2,4,,노브랜드,,,,,2022-09-24 11:27:00.000,1,17440,미네랄워터2L*6;유기농어린이치즈18;(G)노브랜드모짜렐라,
a_a000635,모엣샹동,0,3,,전주 디오니스토어,,,,,,1,78000,모엣샹동,4511312700
a_a001611,식품,1,7,1138521083,엔에이치엔한국사이버결제 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,2022-09-08 19:34:00.000,1,97342,고기.관자.햇반.김치.뽀로로주스.생선,
a_a002613,전히쇠,1,2,,섬세이 테라리움,서울 성동구 서울숲2길 44-1,서울 성동구 성수동1가 668-117,4109318,1120011400,,1,36000,입장권,
a_a000362,잡화,1,1,,BARREL,,,,,2022-08-24 00:00:00.000,1,20300,우먼 베니스 워터 레깅스,
a_a001919,식품,0,8,,해돋이과일,,,,,,1,213000,과일;소고기;돼지고기,1159010700
a_a001810,아쿠아플라넷 입장권 야구장 입장권,1,6,,아쿠아플라넷63,서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001,1156011000,2022-09-17 09:19:00.000,3,61300,[깜짝특가]여의도63빌딩 아쿠아플라넷 입장권(+에릭요한슨 사진전),
a_a008556,핸드폰보조밧데리,1,2,2208160348,홈플러스(주),인천 남동구 예술로 198,,3008029,2820010100,2022-10-16 21:05:00.000,1,19900,10000MAH(2,
a_a018218,입장권,1,2,,서울대공원,경기 과천시 대공원광장로 102,경기 과천시 막계동 159-1,3195012,4129010400,2022-11-11 00:00:00.000,1,29700,서울대공원 리프트+서울동물원 입장권 패키지,
a_a002531,식품,0,4,,농협 하나로마트 미아점,,,,,,1,250000,소고기 돼지고기 된장찌개재료 골뱅이 홍어무침,1130510100
a_a014782,ktx승차권,1,1,3058631590,주식회사 에스알,서울 강남구 광평로56길 12,,4166082,1168011500,,1,51900,기차표,
a_a006332,주유비,1,1,1248521287,봉담셀프주유소,경기 화성시 봉담읍 삼천병마로 862,,3012004,4159025330,2022-10-14 01:12:00.000,1,50000,주유비,
a_a006330,커피,2,1,3371300085,GS25,서울 동대문구 이문로54길 77,서울 동대문구 이문동 209-7,4115377,1123011000,2022-10-22 09:50:00.000,1,3250,강릉커피250ML,
a_a002833,입장권,1,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-09-20 00:00:00.000,1,4800,(9/1~10/31)광명동굴 입장권,
a_a001927,물,0,1,,세븐일레븐 광주송정대로점,,,,,,3,900,물,2920010100
a_a009660,김밥재료,1,3,2208160348,홈플러스(주),서울 구로구 경인로 661,서울 구로구 신도림동 337,3000028,1153010100,2022-10-28 17:57:00.000,1,11770,아삭한콩나물;처음처럼250ML;사조대림_명품김밥세;맛난이_다다기오이_3,
a_a000024,식품,1,2,1733600438,엽기떡볶이노원역점,서울 노원구 상계로 76,서울 노원구 상계동 335,3110003,1135010500,2022-08-05 13:48:00.000,1,22500,떡볶이,
a_a017838,원데이클래스,0,2,,솜씨공간 성북점,,,,,,1,68000,원데이클래스,1129013600
a_a015371,입장권,1,3,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-30 00:00:00.000,1,27000,(포천)어메이징파크패키지,
a_a002504,식품,1,2,,투데이 할인마트,서울 영등포구 도림로 323,,3116010,1156013200,2022-09-25 12:06:00.000,1,29490,사계절쌈장[사각] 170G;사각목욕타올 3매;테라캔 355ML 묶음(6);음식물종량제2L(묶음);깐마늘;새송이버섯;깻잎(부추);재사용종량제봉투(20L),
b_b007934,김밥,1,3,1400694623,즐겨찾기,경기 광명시 하안로 258,경기 광명시 하안동 200-1,3187057,4121010300,2022-10-15 11:20:00.000,1,14000,김밥;참치김밥,
a_a001612,강아지 멀미약,1,1,,새서울약국,,,,,2022-09-21 19:27:00.000,1,15000,,
a_a002762,식품,0,2,,이마트진접점,,,,,,1,95660,간식,4136025300
a_a006468,간식류,2,4,6378500342,롯데몰은평(마트),서울 은평구 통일로 1050,서울 은평구 진관동 63,3000008,1138011400,2022-10-07 20:40:00.000,1,37270,호두;황태채;안주대첩)맥반석쥐포구이;삼양사리면;해태초코픽;스프라이트;해태 강원평창수;키즈홍삼배도라지;ONLY PRICE미네랄워터ECO,
a_a009766,입장권,1,2,1268211896,화담숲,경기 광주시 도척면 도척윗로 278-1,,3211012,4161033026,2022-10-04 10:07:00.000,1,20000,화담숲입장,
a_a002394,주유,1,2,6211450546,월드컵LPG충전소,부산 기장군 일광읍 기장대로 1216,부산 기장군 일광읍 원리 63-2,2006018,2671025930,2022-09-16 18:47:00.000,3,61773,부탄,
a_a008693,만날 지인선물,1,1,,고창이엠푸드,전북 고창군 고창읍 동리로 117,,3279015,4579025021,2022-10-14 17:17:00.000,1,50000,고창수박빵 1개입;삼각스카프,
a_a003008,식품,0,4,,GS초전,,,,,,4,6500,오모리김치찌개 라면2개;짜장 컵라면2개,4817012200
a_a002699,식품,1,2,1328212599,가평군농협하나로마트자라섬지점,경기 가평군 가평읍 호반로 2562,경기 가평군 가평읍 달전리 452-1,3216049,4182025023,2022-09-20 15:36:00.000,1,37210,돈육항정살;돈육삼겹살;메이그린위생장갑50매;농협우리샘물수2LPET;롯데)아몬드초코볼77G;진로16.5%(병)360ML;오리온포카칩오리지널L110G;잡화과세류개;해태)홈런볼128G;카스후레쉬(캔)355ML;쓰레기봉투20L,
a_a006547,주차비,3,2,1248128579,수원역사 주식회사,경기 수원시 팔달구 덕영대로 924,경기 수원시 팔달구 매산로1가 18,3012001,4111513400,2022-10-21 13:09:00.000,1,4500,주차비,
a_a003563,컵라면,1,4,5032054148,GS25,경북 구미시 산호대로29길 13-17,경북 구미시 옥계동 831-4,4724398,4719012800,2022-10-01 19:47:00.000,1,5400,Y)오모리면대컵,
a_a006542,김밥,0,4,,청라꼬마김밥,,,,,,1,8000,김밥,2826012200
a_a001356,뮤지컬 서편제,1,1,,,,,,,2022-07-06 16:01:00.000,1,175000,2층S열011번/R석,
a_a001827,침낭 . 걸이. 의자,2,1,,에니기어,,,,,2022-09-22 00:00:00.000,1,73100,반고 나이트스타 알파 350 동계,
a_a001170,식품,1,2,1768700424,(주)마트킹북수원,경기 수원시 장안구 파장천로 46,경기 수원시 장안구 파장동 474,3174019,4111112900,2022-09-02 23:18:00.000,1,41870,새송이버섯;참이슬후레쉬패트;롯데델몬트포도 4;카스병(대) 640ML;롯데)아이시스8.0;처음처럼1리터 1L;롯데밀키스1.5L;케R미;골드마요네스미니;동원)이태리안피;안심신선특란킹3;진조미양념초고추,
a_a003995,에버랜드티켓.화담숲,0,3,,에버랜드,,,,,,1,85000,에버랜드티켓.화담숲,4146125000
a_a008096,식품,1,2,,,서울 용산구 청파로57길 19,서울 용산구 청파동2가 11-2,4106373,1117011000,,1,16800,생수,
a_a003481,식재료,1,7,2208160348,홈플러스(주),경기 성남시 분당구 탄천상로151번길 20,,4340394,4113511400,2022-10-01 16:16:00.000,1,181690,"시그니처얼음3KG;무라벨맑은샘물;처음처럼부드러운6입;크라운콘초;소주컵70ML*50입;스위트칠리맛;라면스푼10입;나무젓가락18P;스윙칩볶음고추장60G;투명컵280ML;팔도비빔면 130G*4;컷파인애플1KG;일품포크돼지삼겹살;하이트피쳐1.6L;지금한끼_깻잎(소);지금한끼_청양고추;제로사이다+밀키스;MARIA 균일가_1,000;샤오롱빠오;프링글스양파맛;맛있는양념쌈장;양송이버섯180G_팩;포카칩양파맛60G;유동골뱅이무침양념;오뚜기맛있는밥10입;유동자연산골뱅이400;도리토스84G;우삼겹된장찌개;썰은배추김치;돼지목심캐나다산;쌈밥집쌈채소_팩",
a_a010967,할로윈코스튬,0,2,,당근마켓,,,,,,5,30000,할로윈코스튬,2818510600
a_a004539,식료품,1,5,2208160348,홈플러스(주),경기 부천시 삼작로 294,경기 부천시 도당동 131-1,3186004,4119010400,2022-09-30 21:53:00.000,1,70310,주류;스낵;부식;음료;야채,
a_a003697,식품,0,2,,봉봉후르츠 외 온라인 스토어,,,,,,3,20000,샤인머스캣. 컵케이크. 배즙. 물,1126010200
a_a012155,화담숲 사전예약,0,2,,화담숲,,,,,,1,20000,화담숲 사전예약,4161033000
a_a003721,양말;스타킹;샤워볼,0,1,2138152063,주식회사 아성다이소,강릉시 범일로 618,,,,,1,5000,양말;스타킹;샤워볼,4215011600
a_a001256,식품,0,2,,롯데마트,,,,,,1,30000,삼겹살;쌈; 술;물;햇반;우유;꼬마김치,4127110800
a_a004307,식품,0,1,,롯데마트,,,,,,3,3000,생수;간식,4117310400
a_a001784,식품,1,1,,코레일유통(분당),,,,,2022-09-17 10:23:00.000,1,5000,쿠키 및 디저트 구매,
a_a001659,와인,0,2,,이마트 양재점,,,,,,1,19900,와인,1165010200
a_a000552,잡화,1,1,,CASETIFY,,,,,2022-08-04 21:51:00.000,1,76487,폰케이스 카드지갑,
a_a002282,뮤지컬티켓,1,2,,인터파크,,,,,,3,234000,티켓번호: T2013364440,
b_b006455,입장료,2,2,1328300557,경기도산림환경연구소,경기 오산시 청학로 211,,3198045,4137010800,2022-10-29 16:55:00.000,1,3000,입장권 어른개인,
a_a003100,커피,1,1,1068123498,롯데지알에스 주식회사,부산 강서구 공항진입로 108,,3136004,2644010200,2022-09-30 15:06:00.000,1,5500,,
a_a001280,식품,1,5,1078163829,(주)코스트코코리아,서울 중랑구 망우로 336,서울 중랑구 상봉동 81,3005032,1126010200,2022-09-02 19:56:00.000,3,261260,음료;주류;스낵;잡화,
a_a000306,식품;잡화,1,6,4538802059,(주)농민마트현백물류,경기 화성시 영통로26번길 7,경기 화성시 반월동 66-2,4430967,4159012000,2022-08-15 18:23:00.000,1,75560,(광천)도시락김;(삼양)삼양라면멀티120g*5입;(청우)팬케이크200G;(오리온)초코송이1P;(롯데)말랑카우밀크79G;(청우)종합모나카210G;(오리온)통아몬드M;(하이트진로)테라(캔)453ML팩 (8);(하우스)팩귤 1팩;국산콩나물300G;(롯데)칠성사이다500ML;(청정원)워터젤리/망고100G;프링글스[오리지날]110G;국산콩나물300G;(농심)인디안밥 83G;(농심)바나나킥75G;(하이트진로)이즈백(병)360ML;일반애호박2/개;(롯데)웨하스바닐라맛50G;(팔도)뽀로로워터젤리포도120ML;(롯데)빅크런키82G;(팔도)비락식혜1.5L;(해태)홈런볼46G,
a_a009594,곱창전골,0,2,,마켓컬리,,,,,,1,35000,곱창전골,1165010800
a_a006561,공연티켓,1,1,2118841856,주식회사티몬,서울 강남구 역삼로 114,,3122008,1168010100,2022-10-24 00:00:00.000,1,14900,관람권,
a_a001687,등산가방,1,1,1010667868,에이스아웃도어,서울 종로구 종로 224-1,서울 종로구 종로5가 182-1,3100013,1111016300,2022-09-14 14:44:00.000,1,383400,미스테리월*10에코디팩L;MR글레시어우먼 쉐도우 문,
a_a003657,소고기,1,4,8133600889,향아축산물판매장,대구 달서구 조암남로 157,대구 달서구 유천동 99,3147039,2729011800,2022-10-13 14:48:00.000,1,77800,향우 꽃등심;향우갈비살;향우우둔살;정육기타,
a_a005673,화담숲 입장권,2,2,,화담숲,경기 광주시 도척면 도척윗로 278-1,경기 광주시 도척면 도웅리 산 33,3211012,4161033026,2022-10-22 13:40:00.000,1,20000,에매티켓,
a_a003590,광명동굴+vr 티켓,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-09 00:00:00.000,1,15200,광명동굴 입장권+VR체험관 패키지,
a_a003204,아이 할로윈코스튬,1,1,1208800767,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,2022-10-18 00:00:00.000,1,25870,"마리앤모리 여아용 할로윈 위치 원피스+헤어밴드 세트, 퍼플, 130",
a_a004527,기차표 재즈페스티벌입장료,2,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,2022-09-26 09:51:00.000,3,6900,기차표,
a_a006132,화담숲 입장권,1,1,1268211896,화담숲,경기 광주시 도척면 도척윗로 278-1,,3211012,4161033026,2022-10-07 06:17:00.000,1,10000,화담숲입장,
a_a000174,아쿠아필드 하남 입장권,1,4,,야놀자레저,,,,,2022-08-02 00:00:00.000,1,47800,[쇼핑LIVE]아쿠아필드 워터파크,
a_a000678,음료,0,3,,이마트 은평점,,,,,,1,10000,음료,1138010700
a_a006039,김밥,0,4,,고봉민김밥인 서울구로신도림점,,,,,,3,11500,김밥,1153010100
a_a011172,기차표,0,1,,코레일옥천역,,,,,,1,11200,기차표,4373025000
a_a007965,안성팜랜드 입장권,1,2,1208643350,(주)플레이스엠,서울 강남구 테헤란로22길 41,서울 강남구 역삼동 744-1,4166725,1168010100,2022-10-16 11:06:00.000,1,0,"안성팜랜드 입장권, 주말.공휴일권(~10/30)",
a_a003864,화담숲 입장권,1,2,,한국정보통신(주)_화담숲,경기 광주시 도척면 도척윗로 278-1,경기 광주시 도척면 도웅리 산 33,3211012,4161033026,2022-09-15 08:17:00.000,1,20000,,
a_a003433,과자,3,2,3062160798,스트릿츄러스시흥신세계,경기 시흥시 서해안로 699,경기 시흥시 배곧동 36,3000020,4139013500,2022-10-02 15:22:00.000,1,9000,아이스크림;바닐라/모카/카라,
a_a001904,패브릭 여행가방,1,1,,지그재그_주식회사카카오스타,,,,,2022-09-12 00:00:00.000,1,30401,,
a_a001990,음료,1,4,8544001251,메가커피,서울 중구 장충단로13길 13,서울 중구 을지로6가 18-97,4103267,1114014800,2022-09-12 14:46:00.000,1,11400,쿠키프라페;(ICE)흑당버블밀크티라떼;(ICE)딸기라떼,
a_a006285,입장권,1,2,,에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 가실리 167-3,3203081,4146125026,2022-10-05 17:17:00.000,1,29500,에버랜드 입장권,
a_a014823,점퍼 후리스,0,2,,무신사 커버낫 온라인,,,,,,5,192984,점퍼 후리스,1120011500
a_a004036,커피,0,1,,이디야커피 부천중동역점,,,,,,1,3200,커피,4119011400
a_a014789,장줄리앙 티켓,1,1,,동대문디자인플라자,서울 중구 을지로 281,,3101006,1114014900,2022-10-27 16:04:00.000,1,10000,장줄리앙 입장권 성인,
a_a015329,음료,0,1,,세븐일레븐,,,,,,1,1500,음료,2823710100
a_a005324,N서울타워 입장권,0,2,,N서울타워,,,,,,1,15000,N서울타워 입장권,1117010200
a_a001676,보조 배터리,1,1,,다우데이타,,,,,2022-09-16 10:12:00.000,3,34194,,
a_a017871,물,0,3,,아현식자재마트,,,,,,3,2000,물,1144010100
a_a006350,보조배터리,1,1,,,,,,,,1,11000,아이폰 보조배터리 미니무선...,
a_a002612,관람권,1,5,1048140579,주식회사피엠씨프러덕션,제주특별자치도 제주시 선돌목동길 56-26,제주특별자치도 제주시 오등동 10-1,4847955,5011013400,2022-09-28 12:05:00.000,1,224400,명동 난타,
a_a000751,연극,2,1,,인터파크,,,,,2022-08-27 11:50:00.000,1,35000,옥탑방고양이-틴틴홀,
a_a008044,연극 티켓,1,1,,대학로 TOM,서울 종로구 대학로8가길 85,서울 종로구 동숭동 1-80,4100043,1111016800,2022-09-15 00:00:00.000,1,40000,연극관람권 연극<트루웨스트>,
a_a001213,입장권,1,4,,,,,,,2022-08-27 18:39:00.000,1,0,경기장 입장료,
a_a000721,식품,0,4,,망포 이마트에브리데이,,,,,,1,40000,고기 음료수 과자 라면 간식,4111710700
a_a003135,식품,0,2,,GS25 진관헤스티아,,,,,,1,5000,초콜렛;헛개수;젤리,1138011400
a_a001840,반찬고;티슈,0,1,,CU,,,,,,1,2500,반찬고;티슈,4115011200
a_a003163,식재료 및 밀키트,5,2,1208800767,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,2022-10-06 00:00:00.000,3,72090,"심플리쿡 프리미엄 이자카야 어묵탕(냉동), 1개, 930G;닭집아들 직화무뼈닭발(냉동), 200G, 2개;곰곰 국내산 돼지 앞다리살 불고기용(냉장), 500G, 1개;곰곰 마파두부, 1개;곰곰 국내산 삼겹살 보쌈용(냉장), 500G, 1개;곰곰 샐러드용 양배추 채, 500G",
a_a015694,식품,0,4,,동구미  이마트,,,,,,1,50000,주류;물;간식류,4719012500
a_a007189,식품,0,1,,엔마트,,,,,,1,30000,삼겹살;순두부찌개,4420036000
a_a000797,주유비,1,2,2338104885,(주)행정타운주유소,경기 광주시 회안대로 843,경기 광주시 송정동 195-2,2012015,4161010300,2022-08-20 18:29:00.000,1,50000,주유비 무연휘발유,
a_a004939,과일;야채,2,6,1939801273,우리농산물유통센터,서울 노원구 동일로 1426,서울 노원구 상계동 693,3000001,1135010500,2022-10-21 17:49:00.000,1,5000,야채5000,
a_a003715,비눗방울,0,1,2138152063,주식회사 아성다이소,충남 천안시 서북구 불당34길 8,,,,,1,1000,비눗방울,4413310800
