TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
b_b015453,햄버거,2,4,6778500239,(주)부자 충주(상)휴게소,충북 충주시 중앙탑면 중부내륙고속도로 230-1,,1000020,4313038526,2022-10-28 13:38:00.000,1,9800,ICE 카페 아메리카노;ICE 카페모카,
c_c002516,식품,2,13,3921601122,GS25,부산 금정구 중앙대로1793번길 50,부산 금정구 부곡동 64-46,4205397,2641010900,2022-09-16 21:45:00.000,1,37250,진라면매운맛*5;진라면순한맛*5;카스캔375ML*6;진로병360ML;쇼핑백판매,
c_c002821,입욕제,0,2,,롯데백화점 미아점 러쉬,,,,,,1,38000,입욕제,1130510100
d_d005398,음식 주류,1,3,6168511065,뉴월드화북점,제주특별자치도 제주시 일주동로 233,제주특별자치도 제주시 화북일동 1244-1,3349235,5011011100,2022-10-28 20:27:00.000,1,38570,보승 쫄깃한 편육250g;핫앤쿡 라면애밥 짬뽕맛110g;클라우드캔6입355mlx6;처음처럼PET(캠핑박스)250ml*8;사조365.24오리지날 구운육포30g;농협 초코리얼 스타72g;오뚜기 뿌셔뿌셔 불고기맛90g;CJ비비고육개장500g;사조대림 휠터치-S 70g,
d_d003608,식품,1,4,6712001736,CU,제주특별자치도 제주시 태성로 3,,3349199,5011010200,2022-10-09 00:00:00.000,1,20920,음료;부식;스낵,
d_d003871,주유비,2,2,6161283930,씨티주유소,제주특별자치도 제주시 한라대학로 88,제주특별자치도 제주시 노형동 672-1,4849157,5011012200,2022-10-14 17:46:00.000,1,12960,주유비,
d_d000441,항공권,4,2,6168150527,(주)제주항공,제주특별자치도 제주시 신대로 64,제주특별자치도 제주시 연동 301-1,3349111,5011013700,2022-07-29 08:14:00.000,1,100700,항공권,
d_d009933,토퍼,0,1,,쭈니작업실,,,,,,5,11000,토퍼,4211012100
d_d004002,비행기표,4,1,1018194800,(주)티웨이항공,서울 강서구 하늘길 210,서울 강서구 공항동 1373-5,4145490,1150010800,2022-10-03 11:16:00.000,1,80300,비행기표,
a_a007611,주유,1,2,4778500338,S-OIL믿음가득주유소,경기 화성시 남양읍 화성로 1286,,3210128,4159026229,2022-10-15 17:00:00.000,1,50000,주유비,
d_d001626,식품,1,3,6168226325,농협하나로마트,제주특별자치도 서귀포시 표선면 표선동서로 237-2,제주특별자치도 서귀포시 표선면 표선리 689,3350285,5013032021,2022-09-21 17:34:00.000,1,62160,부식;스낵;주류;음료;정육;야채,
c_c003425,여행용 바세린,0,1,,편의점,,,,,,3,2000,여행용 바세린,2826010400
d_d003109,간식,0,2,,마트로 센트럴점,,,,,,1,20000,간식,5011010400
d_d010067,비행기 탑승권 구매,2,3,1018194800,(주)티웨이항공,서울 강서구 하늘길 210,서울 강서구 공항동 1373-5,4145490,1150010800,2022-10-09 21:50:00.000,1,201900,비행기표,
d_d005226,제주투어패스,3,2,2098155339,(주)마이리얼트립,서울 서초구 강남대로 327,서울 서초구 서초동 1337-20,2102001,1165010800,2022-10-09 09:35:00.000,1,42000,[제주]제주투어패스 48시간 프리패스권,
d_d001984,모바일티켓,1,5,1138521083,엔에이치엔한국사이버결제 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,2022-10-06 00:27:00.000,1,55400,,
d_d001677,보조배터리,0,2,,쿠팡(주),,,,,,1,26600,보조배터리,1171010200
d_d000196,돌고래투어 티켓;승마+atv 체험,0,1,,쿠폰트리(네이버 스토어 구매),,,,,,1,150000,돌고래투어 티켓;승마+atv 체험,5011010200
c_c004502,주류,0,4,,GS25시,,,,,,3,19800,주류,4719012800
d_d006712,청담지민,0,2,,드레스대여 1벌 및 메이크업,,,,,,5,400000,청담지민,5011011800
d_d002357,고집돌우럭 예약금,0,2,,고집돌우럭 중문점,,,,,,5,20000,고집돌우럭 예약금,5013011900
c_c002610,식품,0,2,2138152063,주식회사 아성다이소,,,,,,4,4000,소금통;소금,4117110300
d_d000372,사진촬영,0,2,,노델스넵,,,,,,5,110000,사진촬영,5011025300
d_d006832,요트투어,0,17,,퍼시픽마리나요트,,,,,,5,755000,요트투어(50%선금),5013011900
b_b006607,주유,0,1,,통영 해양셀프주유소,,,,,,3,50000,주유,4822031000
d_d001353,잡화,1,1,2138152063,주식회사 아성다이소,대전 동구 동서대로1695번길 8,대전 동구 용전동 68-20,4292211,3011011500,2022-09-11 21:14:00.000,1,23100,디즈니_위니더푸_포켓티슈;체크무늬원단우의(파우치포함);해바라기수세미;여행용삼각퍼프SET(24P);고속충전케이블5핀(보조배터;휴대용튜브용기(3개입/SE;아동덧버선3족(7~9세);치약칫솔 휴대용세트;덴티스테_오랄린스 100;미성엠보화장솜230매;화장솜케이스(투명);신규소비자봉투(대),
d_d009723,선패치,0,2,2138152063,주식회사 아성다이소,,,,,,1,2000,선패치,1171010600
d_d001059,보조밧데리,1,1,,,,,,,2022-08-31 14:38:00.000,1,201900,,
d_d007623,삼각대,0,2,2138152063,주식회사 아성다이소,,,,,,1,5000,삼각대,4311311700
d_d006124,식품,0,1,,하나로마트,,,,,,3,3060,커피 간식,5013032000
a_a011008,폭죽,1,4,1208800767,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,2022-10-27 11:52:00.000,1,19800,"해변가 불꽃놀이 폭죽세트,4,감성캠핑 세트",
d_d001361,카페패스,0,1,,카페패스,,,,,,4,0,카페패스(렌트카사은품으로 무료제공),5011013700
c_c001965,아침식사용 토스트,1,2,6340302118,이삭토스트서울구일점,서울 구로구 구일로4길 30,,4148291,1153010200,2022-09-16 09:42:00.000,1,6200,햄스페셜 토스트,
a_a000220,식품,0,2,,강산축산물;림희마켓 와인,,,,,,1,180000,고기;와인,3014010200
d_d002560,981파크 이용권,1,2,,모노리스제주파크 주식회사,제주특별자치도 제주시 애월읍 천덕로 880-24,,3349188,5011025336,,1,59000,레이싱하고놀랩1인-197,
d_d002845,가방을 부탁해 서비스 예약,2,2,8560302509,가방을부탁해,제주특별자치도 서귀포시 중문상로82번길 15,제주특별자치도 서귀포시 중문동 1725,4854783,5013011200,,1,70000,"기내용,화물용,특대형 캐리어;백팩 소형,대형 이동비",
d_d004294,간식,1,4,2228700770,(주)와이식자재마트,제주특별자치도 제주시 건주로 27,제주특별자치도 제주시 도련일동 1937-1,4849158,5011013000,2022-10-14 21:37:00.000,1,12780,과일;스낵;부식,
d_d006186,비행기표,1,2,6168150527,(주)제주항공,제주특별자치도 제주시 신대로 64,제주특별자치도 제주시 연동 301-1,3349111,5011013700,2022-10-11 09:21:00.000,1,216800,비행기표,
b_b004278,식품,2,3,1263300197,더벤티,경남 통영시 광도면 죽림4로 23-19,경남 통영시 광도면 죽림리 1570-1,3333030,4822034024,2022-09-25 10:03:00.000,1,7000,(아이스)카라멜;(핫)카라멜마끼,
d_d005964,리무버,0,1,,올리브영,서울 강남구 선릉로 602 삼릉빌딩,,,,,1,5300,리무버,1168010500
d_d006693,제주패스,1,1,,제주투어패스,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193,5011012900,2022-10-26 00:00:00.000,1,19600,프리패스 자유이용권,
c_c000227,월배 홈플러스 생필품,1,2,2208160348,홈플러스(주),대구 달서구 월배로 183,대구 달서구 상인동 171-1,3007013,2729011500,2022-08-11 23:42:00.000,1,110020,잡화;정육;스낵;야채;부식'주류;음료,
d_d002085,바베큐파티,0,2,,함비자게스트하우스,,,,,,5,40000,게스트하우스 바베큐파티,5011025923
d_d000424,아쿠아플라넷 입장권,1,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-13 00:00:00.000,1,34200,아쿠아플라넷제주아메리카노PKG,
d_d002595,무릎보호대,1,1,2648104652,바록스(주),서울 송파구 법원로11길 7,서울 송파구 문정동 644-2,4853405,1171010800,2022-10-04 00:00:00.000,1,73500,[OS1ST KS7]미국특허 무릎 보호대,
d_d002817,비행기표,1,1,6058184518,에어부산 주식회사,부산 강서구 유통단지1로57번가길 6,부산 강서구 대저2동 3148-5,3136083,2644010200,2022-09-21 00:00:00.000,1,157000,비행기표,
b_b003762,식품,0,2,,공오일마트,,,,,,1,5000,간식,2626010800
d_d005955,셀카봉,1,2,4328601379,셀루미,서울 금천구 벚꽃로24길 26,서울 금천구 가산동 219-6,4151222,1154510100,2022-10-17 02:28:00.000,1,26820,롱레인지블루투스셀카봉삼각대SEL-GT1550M150CM리모컨풀세트,
d_d002864,식품,0,4,,홈플러스,,,,,,2,108707,햇반.버섯.음료수.그릴대여.김치찌개.살치살.상추.마시멜로.매직캠프파이어가루.과자,5013010500
d_d005156,잡화,0,1,,아트박스,,,,,,1,26500,공병 6개;휴대용배터리,4111113600
c_c003326,식품,0,2,,하나로마트오룡점,,,,,,3,50000,고기;잡화,3014011300
b_b000885,식품,1,2,3788800672,후앙베이커리,경기 고양시 일산동구 위시티2로11번길 45,경기 고양시 일산동구 식사동 1529,4379222,4128510100,2022-09-28 19:57:00.000,1,4950,D]바게트샌드위치,
b_b004713,캠핑등;이소가스;장작,0,1,,57000,경기 의왕시 고래들길 13 1 ~ 3층,,,,,1,57000,캠핑등;이소가스;장작,4143010100
d_d002140,삼각대,1,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-10 00:00:00.000,1,23000,카메라 스마트 폰삼각대,
b_b000313,식품,1,1,6058538180,롯데쇼핑(주)롯데키즈마트부산점,부산 부산진구 신천대로 241,부산 부산진구 부암동 257,2129001,2623010800,2022-08-12 18:13:00.000,1,99980,마블나인 한우 홈마카세 선물세트;오리온 예감 오리지널,
d_d003260,귤품은흑돼지 예약,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-04 00:00:00.000,1,96000, 귤품은흑돼지전문점,
c_c003042,먹거리,1,4,2068650913,(주)이마트,대구 달서구 진천로 92,,3147042,2729011900,2022-09-22 18:57:00.000,3,133350,오뚜기맛있는밥10;바나나는 하얗다6입;BLT샌드위치;농심 짜파게티 큰사발1;프리미엄소세지데니쉬;모둠쌈;하동 새송이(팩);햇반컵반 스팸마요;농심 사리곰탕큰사발1;카라멜콘메이플;농심육개장큰사발110;노브랜드 미네랄워터;처음먹는 새우얌얌;프레첼체다치즈맛;청양고추(봉);햇반컵반 치킨마요덮밥;남양 우리아이처음먹;감차칩사워크림;칸타타 콘트라베이스;처음먹는 양파 얌얌;클라우드칼로리 라이트;콘칩 초당옥수수맛;롯데 의성마늘빅그릴;농심 새우탕큰사발115;피코크 차돌된장500G;스타벅스바닐라275ML;농심튀김우동큰사발;NB)데리야끼닭꼬치;완두콩와사비스낵90G;더블삼각(소고기고추);달홀진주25도 375ML;처음처럼 새로소주16,
d_d000677,식품,1,3,6168225573,애월농협 하나로마트,제주특별자치도 제주시 애월읍 애원로 41,,3349128,5011025334,2022-08-26 20:48:00.000,1,66820,스낵;부식;수산물;음료;주류;과일,
d_d006678,음식,0,1,,홈플러스 영등포점,서울 영등포구 당산로 42 홈플러스영등포점,,,,,1,129490,음식,1156012100
d_d004451,의류,0,2,,에잇세컨즈 청주점,,,,,,1,99800,의류,4311110200
d_d010680,우도전기차 렌트,1,1,2098155339,(주)마이리얼트립,서울 서초구 강남대로 311,서울 서초구 서초동 1338-12,2102001,1165010800,2022-11-05 00:00:00.000,1,20000,,
d_d001447,왕복 비행기 티켓,1,2,6168150527,(주)제주항공,제주특별자치도 제주시 신대로 64,제주특별자치도 제주시 연동 301-1,3349111,5011013700,2022-09-25 01:35:00.000,1,136910,항공권,
d_d001597,식품,0,2,,하귀농협에서,,,,,,4,80000,맥주;와인;탄산수;스팸;참치;과자,5011025340
d_d001637,마스크,1,1,5668701096,주식회사 위메프,서울 강남구 영동대로 502,,2122002,1168010500,2022-09-21 00:00:00.000,1,17500,(네이팡)네이팡쿨링(Ultra-Thin)훼이스,
d_d003504,웰니스프로그램(요가 + 채식) 참여비,2,1,8158101244,십일번가 주식회사,서울 중구 한강대로 416,,2005005,1114011800,2022-10-06 20:20:00.000,1,20000,[2022 웰니스페스타] 제주901 웰니스 여행,
a_a001178,식품,2,3,1408513042,롯데마트,경기 시흥시 비둘기공원로 28,경기 시흥시 대야동 542,3199029,4139010100,2022-08-25 15:17:00.000,1,48540,필스너우르켈(캔);대한곱창 곱창전골;서울 아침에쥬스(오렌지);서울 딸기우유;농심 새우탕 큰사발;오뚜기스낵면컵;농심 포테이토칩 오리지날;오리온 치킨팝 닭강정맛;뽀로로 워터젤리 포도;크라운 콘칩;풀무원 두부봉 해물;오리온 태양의맛 썬;농심 바나나킥,
d_d009076,식품,0,2,,탑마트,,,,,,1,14090,음료수;과자;젤리;도시락재료,5011010400
d_d003061,쓰레기봉투,1,1,6162196723,GS25,제주특별자치도 제주시 중앙로 62,제주특별자치도 제주시 일도일동 1451-1,3349184,5011010100,2022-10-10 12:03:00.000,1,720,종량제봉투10L,
a_a002689,식품,2,4,8708801143,(주)에스에스닷컴,,,,,2022-10-01 00:00:00.000,1,71168,SSG.FRESH손질 새송이버섯300G+300G(봉);오리온 참붕어빵 8입232G;[1ST한돈]두툼칼집삼겹살(500G);[1ST한돈]목심구이(500G);김이라면 시골  들기름김(4G+16봉);[롯데]꼬깔콘 군옥수수맛67G;NOBRAND 노브랜드 정성깃든쌈장500G;NOBRAND노브랜드 미네랄워터 2L*6;PEACOCK 피코크 차돌짬뽕탕500G;NOBRAND 노브랜드  아삭한쌈무350G;[농심]멸치칼국수(98G5입)490G;[오뚜기]라면사리(110G 5개);오늘반찬은 신선한란30알;[빙그레]바나나맛우유(240ML4개)960ML,
d_d003277,식품,1,2,1828501031,CU,서울 강서구 하늘길 112,서울 강서구 공항동 1373-5,4145490,1150010800,2022-10-20 06:21:00.000,1,16400,하이트)블랙보리P520m;주)3XL우삼겹전주;허니버터아몬드40g;맛밤80g;생크림우유롤케익;크림치즈우유롤케익,
d_d000080,골프 모자,1,2,4088161947,(주)남도골프,광주 남구 대남대로 403,광주 남구 월산동 930-14,2009001,2915510400,2022-08-07 16:16:00.000,1,80000,,
d_d002267,배표 차량선적영수증,3,2,4118102115,(주)남해고속,,,,,2022-10-05 15:54:00.000,3,115800,승선권,
d_d000501,항공권,1,2,1058694734,선민투어주식회사,서울 마포구 동교로23길 27,서울 마포구 동교동 205-7,4139110,1144012100,2022-08-11 13:31:00.000,1,153800,항공비;발권대행수수료,
d_d003359,잡화,1,1,1381215081,마운티아평촌점,경기 안양시 동안구 흥안대로 457-8,경기 안양시 동안구 평촌동 85-12,2000018,4117310300,2022-10-13 13:46:00.000,1,19000,,
d_d006167,식품,1,1,6168205029,구좌농협하나로마트,제주특별자치도 제주시 우도면 우도로 143,,3349158,5011033021,2022-10-15 14:15:00.000,1,21830,제주삼다수2L;얼음1봉지;깐대파;항정살,
d_d003234,옷,0,1,,갤러리아백화점,,,,,,1,407000,옷,4111710400
c_c000009,식품,0,4,,노량진수산시장,,,,,,3,250000,바베큐 준비물,1159010100
b_b000786,항공권,1,2,,진에어,,,,,2022-09-05 17:28:00.000,1,77200,항공비,
d_d007146,식품,0,1,,CU 편의점,제주 서귀포시 안덕면 녹차분재로 64 (안덕면) 1층 1층,,,,,3,4700,물;물티슈;과자,5013031000
d_d005999,약,0,4,,기린수한약국,,,,,,1,22500,박카스;멀미약;소화제;진통제,4313010600
a_a010968,식품,3,5,,홈플러스 김포점,경기 김포시 중봉로 14,경기 김포시 감정동 692,3209114,4157010500,2022-10-26 23:50:00.000,3,101760,"정육, 음료;야채;부식;해산물",
a_a000047,식품,0,4,,SSG닷컴,,,,,,1,36530,햇반;우유;두부볼;귤;쥬스;컵라면;과자,4119010900
c_c002579,식품,1,3,,이마트,,,,,2022-09-24 21:12:00.000,3,114420,잡화;스낵;청과;음료;정육,
d_d005113,식품;잡화,0,1,,코스트코 광명점,,,,,,3,120000,등산신발;등산스틱;상비약;간식,4121010600
c_c002534,식품,2,4,7741101450,더채움마트,경남 양산시 물금읍 서들로 142,경남 양산시 물금읍 가촌리 1301-3,3338110,4833025323,2022-09-26 19:21:00.000,1,7400,테라피처1L;진로이즈백36;더건강한그릴비,
d_d001447,왕복 비행기 티켓,2,2,6168150527,(주)제주항공,제주특별자치도 제주시 신대로 64,제주특별자치도 제주시 연동 301-1,3349111,5011013700,2022-09-25 09:10:00.000,1,136910,항공권,
d_d009215,식품;잡화,1,2,8181201626,세븐일레븐,제주특별자치도 제주시 애월읍 애원로 515,,3349128,5011025331,2022-10-31 10:58:00.000,1,7900,동아)가그린오리지널250ML;마즈)이클립스소프트레몬4;마즈)이클립스소프트청포;롯데)목캔디(오리지날),
d_d004619,9.81 파크 이용권,1,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-09 22:51:00.000,1,49500,,
d_d000755,세면도구세트,0,1,,CU창원대점,경남 창원시 의창구 퇴촌로 1,,,,,1,8000,세면도구세트,4812112500
c_c003042,먹거리,2,4,2068650913,(주)이마트,대구 달서구 진천로 92,,3147042,2729011900,2022-09-22 18:55:00.000,1,45910,미국산 초이스 살치살 ,
d_d009659,체험프로그램 마인드샤워,1,1,4988500107,플레이스(playce),제주특별자치도 서귀포시 성산읍 동류암로 20,,3350063,5013025924,2022-10-30 20:55:00.000,1,25000,하루의마무리 '마인드 샤워',
d_d001060,잡화,0,2,,CJ올리브영(주) 제주국제공항점,,,,,,1,14400,배쓰밤 버블배쓰 눈썹칼,5011010900
a_a003540,식품,0,3,,하나로마트,,,,,,1,50000,여행에서 먹을  음식,1132010700
d_d002148,영양제 및 여행객 선물,1,1,8098101574,씨제이올리브영(주),부산 해운대구 구남로 42,부산 해운대구 중동 1391-42,3132002,2635010600,2022-10-19 21:24:00.000,1,87900,세리박스 세리번 나이트 14포 매가행사;오쏘몰 이뮨 멀티비타민미네랄 매가행사;[일반]기프트박스(중),
d_d003194,휴대폰충전기,0,1,,와디즈,,,,,,1,39900,휴대폰충전기,4113510800
d_d005315,약,3,3,1064265179,은솔약국,제주특별자치도 제주시 한림읍 한림중앙로 46,제주특별자치도 제주시 한림읍 한림리 936-7,3349210,5011025024,2022-10-19 16:20:00.000,1,28000,일반의약품,
d_d003881,반려견패드,1,1,2068650913,(주)이마트,제주특별자치도 제주시 1100로 3348,제주특별자치도 제주시 노형동 919,3020003,5011012200,2022-10-12 21:22:00.000,1,8500,패드 M 100매,
d_d004071,제주패스,2,2,,제주투어패스,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193,5011012900,2022-10-14 00:00:00.000,1,49000,A-1.제주48시간 프리패스 입장권 성인,
d_d001591,하멜치즈몽,0,6,,하멜,,,,,,1,374000,하멜치즈몽,5011012200
d_d005754,식품,0,2,,레아스마카롱,제주 제주시 수덕로 78 노형이편한세상 입구 상가 1층,,,,,5,48000,레터링 케이크,5011012200
a_a000572,수영복,1,1,,NAVER FINANCIAL,,,,,2022-08-24 00:00:00.000,1,27900,체크 셔링 랩 브이넥 원피스 수영복 여성 빅사이즈 비치웨어 블랙 아이보리,
d_d012475,취다선 리조트 크리스탈 싱잉볼 명상 체험,2,1,3468701186,주식회사취다선,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,제주특별자치도 서귀포시 성산읍 오조리 398-10,3349242,5013025922,2022-11-08 00:00:00.000,1,33999,크리스탈 싱잉볼 명상,
d_d001755,모두의마블게임,0,1,,티몬,,,,,,1,9900,모두의마블게임,1168011000
c_c003035,식품,0,4,,이마트에브리데이 이문점,,,,,,3,25500,소주6병;계란;샤인머스캣1송이,1123011000
d_d009192,삼각대,1,2,1208800767,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,2022-10-27 00:07:00.000,1,10610,"BANADA 스마트폰 4단 삼각대 5종 세트, BND-TP4001(실버)",
d_d002026,맥주2개,0,2,,편의점,,,,,,1,4000,맥주2개,5011025000
d_d005761,롯데호텔제주 더캔버스 디너,0,2,,롯데호텔,,,,,,1,234000,롯데호텔제주 더캔버스 디너,5013011900
b_b001039,식품,0,4,,고봉민김밥인 대전전민점,대전 유성구 유성대로 1736,,,,,1,13000,김밥,3020014100
d_d004451,의류,1,2,3178514127,삼성물산(주)에잇세컨즈,충북 청주시 상당구 성안로 1,충북 청주시 상당구 북문로1가 106,3236031,4311110200,2022-10-23 17:48:00.000,1,109800,SWEATER(CARDIGAN);SWEATER(PULLOVER),
d_d011430,잡화,0,1,,빌리신,,,,,,5,19700,등산화 등 렌트,5011012100
d_d001669,트레킹 양말,1,1,1208800767,쿠팡㈜,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011,1171010200,2022-09-22 00:00:00.000,1,15900,"미즈노 라이너 더블 쿠션 크루 양말4족.M,화이트",
d_d003650,식품,0,4,,한림수협,,,,,,1,13000,참이슬;라면,5011025000
d_d002450,커플티,0,2,,시흥프리미엄아울렛 나이키,,,,,,3,120000,커플티,4139013500
a_a001993,바베큐용 돼지고기,1,4,,월드축산,경기 파주시 경의로 1010,경기 파주시 야당동 1046,3012061,4148010800,2022-09-24 14:46:00.000,3,35800,,
b_b009947,튜브,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-14 00:00:00.000,1,42800,스윔어바웃 고급형 스트라이프 워터해먹 튜브 대형 투명 물놀이튜브 3가지컬러외 1건,
d_d005338,식품,0,4,,맥도날도제주월드컵스타디움DT점,,,,,,1,19400,햄버거,5013011600
d_d009379,관람권,2,2,2118841856,주식회사티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,,1,23800,"[가을여행왔추]제주에코랜드+심쿵혜택,사계절다양한볼거리(구매2개)",
a_a006642,보조배터리. 여행로그 앱을 켜두면 배터리가 빨리 줄어든다고 해서 gps가 꺼지지 않도록 줄이 필요없는 보조배터리를 구매했다.,0,1,,온세일몰,서울특별시 영등포구 영등포로 109 (영등포유통상가) 2층 마열 35호. 온라인으로 구매함.,,,,,1,11000,보조배터리. 여행로그 앱을 켜두면 배터리가 빨리 줄어든다고 해서 gps가 꺼지지 않도록 줄이 필요없는 보조배터리를 구매했다.,1156011200
b_b004416,저녁식사거리 및 간식류,1,3,6158510307,롯데마트,경남 김해시 번화1로56번길 15,경남 김해시 대청동 300,4805360,4825012900,2022-09-23 13:40:00.000,3,47100,스낵;음료;부식;과일,
d_d002195,커플옷구매,1,3,4108532249,롯데아울렛월드컵점,광주 서구 금화로 240,광주 서구 풍암동 423-2,3009011,2914012800,2022-09-29 14:49:00.000,1,117000,,
c_c003960,자전거 싯포스트 가방,0,1,,토픽,,,,,,1,154900,자전거 싯포스트 가방,2917013900
d_d002112,비행기표,0,1,,김포공항,,,,,,1,70000,비행기표,1150010800
b_b004383,양갈비,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-09-21 12:05:00.000,1,38000,냉장 커팅 양고기 프렌치랙양알등심 양갈비 캠핑 홈파티 초이유통,
